,_id,index_price,strike,interest_rate,maturity,is_call,tau,mark_iv,date,moneyness,instrument_name,days_to_maturity,maturitydate_char,timestamp,underlying_price,instrument_price
23241,6065cf8f4fe453319640151f,59009.16,46000.0,1.02537065,16APR21,1,0.0411,93.03,2021-04-01 15:50:07.421,0.78,BTC-16APR21-46000-C,15,2021-04-16,1617285007421,60201.92,5824.53576
23244,6065cf904fe4533196401521,59009.27,56000.0,1.02537065,9APR21,0,0.0219,67.63,2021-04-01 15:50:08.428,0.95,BTC-9APR21-56000-P,8,2021-04-09,1617285008428,59764.78,866.58931
23250,6065cf914fe4533196401524,59009.27,56000.0,1.02537065,9APR21,1,0.0219,67.63,2021-04-01 15:50:09.232,0.95,BTC-9APR21-56000-C,8,2021-04-09,1617285009232,59764.78,4661.65284
23253,6065cf944fe453319640152a,59008.35,60000.0,1.02537065,30APR21,0,0.0795,72.63,2021-04-01 15:50:12.456,1.02,BTC-30APR21-60000-P,29,2021-04-30,1617285012456,61075.62,4382.175735
23255,6065cf954fe453319640152c,59008.35,54000.0,1.02537065,23APR21,1,0.0603,71.9,2021-04-01 15:50:12.460,0.92,BTC-23APR21-54000-C,22,2021-04-23,1617285012460,60638.23,0.0
23256,6065cf954fe453319640152d,59009.75,64000.0,1.02537065,23APR21,1,0.0603,72.42,2021-04-01 15:50:13.463,1.08,BTC-23APR21-64000-C,22,2021-04-23,1617285013463,60638.63,2925.8138975
23258,6065cf974fe4533196401530,59008.81,64000.0,1.02537065,24SEP21,0,0.4822,80.16,2021-04-01 15:50:14.471,1.08,BTC-24SEP21-64000-P,176,2021-09-24,1617285014471,66922.66,12982.996040000002
23260,6065cf994fe4533196401536,59009.14,48000.0,1.02537065,30APR21,0,0.0795,79.35,2021-04-01 15:50:15.477,0.81,BTC-30APR21-48000-P,29,2021-04-30,1617285015477,61076.36,855.0690400000001
23268,6065cf9a4fe453319640153a,59009.54,56000.0,1.02537065,2APR21,1,0.0027,79.19,2021-04-01 15:50:18.499,0.95,BTC-2APR21-56000-C,1,2021-04-02,1617285018499,59187.15,3240.4964625000002
23271,6065cf9b4fe453319640153c,59009.68,48000.0,1.02537065,30APR21,1,0.0795,79.35,2021-04-01 15:50:19.505,0.81,BTC-30APR21-48000-C,29,2021-04-30,1617285019505,61076.9,13742.302500000002
23277,6065cf9e4fe4533196401543,59010.72,56000.0,1.02537065,23APR21,0,0.0603,70.95,2021-04-01 15:50:21.519,0.95,BTC-23APR21-56000-P,22,2021-04-23,1617285021519,60639.51,2122.38285
23278,6065cf9d4fe4533196401542,59010.72,60000.0,1.02537065,9APR21,1,0.0219,67.16,2021-04-01 15:50:21.522,1.02,BTC-9APR21-60000-C,8,2021-04-09,1617285021522,59764.73,2226.2361925
23283,6065cf9f4fe4533196401547,59011.25,54000.0,1.02537065,9APR21,0,0.0219,72.07,2021-04-01 15:50:23.538,0.92,BTC-9APR21-54000-P,8,2021-04-09,1617285023538,59766.08,522.9532
23284,6065cfa14fe453319640154a,59010.38,66000.0,1.02537065,9APR21,1,0.0219,72.77,2021-04-01 15:50:24.542,1.12,BTC-9APR21-66000-C,8,2021-04-09,1617285024542,59765.95,627.542475
23286,6065cfa14fe453319640154b,59009.48,54000.0,1.02537065,2APR21,1,0.0027,112.31,2021-04-01 15:50:25.547,0.92,BTC-2APR21-54000-C,1,2021-04-02,1617285025547,59188.7,5179.01125
23298,6065cfa64fe4533196401557,59009.49,64000.0,1.02537065,2APR21,0,0.0027,75.56,2021-04-01 15:50:30.583,1.08,BTC-2APR21-64000-P,1,2021-04-02,1617285030583,59187.66,0.0
23304,6065cfa84fe453319640155c,59009.49,55000.0,1.02537065,28MAY21,1,0.1562,74.17,2021-04-01 15:50:30.589,0.93,BTC-28MAY21-55000-C,57,2021-05-28,1617285030589,62151.37,11140.6330725
23308,6065cfaa4fe4533196401562,59009.47,48000.0,1.02537065,25JUN21,1,0.2329,79.92,2021-04-01 15:50:34.611,0.81,BTC-25JUN21-48000-C,85,2021-06-25,1617285034611,63225.52,18224.756139999998
23311,6065cfab4fe4533196401564,59009.48,66000.0,1.02537065,23APR21,1,0.0603,74.16,2021-04-01 15:50:35.618,1.12,BTC-23APR21-66000-C,22,2021-04-23,1617285035618,60636.97,2380.0010725
23316,6065cfac4fe4533196401565,59009.48,54000.0,1.02537065,3APR21,0,0.0055,85.89,2021-04-01 15:50:35.625,0.92,BTC-3APR21-54000-P,2,2021-04-03,1617285035625,59269.44,88.90416
23317,6065cfae4fe453319640156a,59009.48,56000.0,1.02537065,3APR21,0,0.0055,69.3,2021-04-01 15:50:36.685,0.95,BTC-3APR21-56000-P,2,2021-04-03,1617285036685,59269.36,162.99074
23318,6065cfae4fe453319640156b,59009.44,42000.0,1.02537065,2APR21,1,0.0027,112.89,2021-04-01 15:50:38.640,0.71,BTC-2APR21-42000-C,1,2021-04-02,1617285038640,59186.59,18333.046252499997
23325,6065cfb24fe4533196401573,59009.9,75000.0,1.02537065,16APR21,0,0.0411,81.94,2021-04-01 15:50:41.661,1.27,BTC-16APR21-75000-P,15,2021-04-16,1617285041661,60200.64,9030.096
23330,6065cfb44fe4533196401578,59009.91,56000.0,1.02537065,2APR21,0,0.0027,79.17,2021-04-01 15:50:43.680,0.95,BTC-2APR21-56000-P,1,2021-04-02,1617285043680,59186.61,59.18661
23335,6065cfb64fe453319640157d,59009.91,64000.0,1.02537065,30APR21,0,0.0795,74.9,2021-04-01 15:50:45.694,1.08,BTC-30APR21-64000-P,29,2021-04-30,1617285045694,61074.58,6840.35296
23352,6065cfbd4fe453319640158e,59009.88,48000.0,1.02537065,16APR21,1,0.0411,87.0,2021-04-01 15:50:52.744,0.81,BTC-16APR21-48000-C,15,2021-04-16,1617285052744,60201.1,4846.18855
23354,6065cfbc4fe453319640158d,59009.88,66000.0,1.02537065,2APR21,0,0.0027,75.92,2021-04-01 15:50:52.748,1.12,BTC-2APR21-66000-P,1,2021-04-02,1617285052748,59186.33,0.0
23355,6065cfbe4fe4533196401590,59009.89,64000.0,1.02537065,24SEP21,1,0.4822,80.16,2021-04-01 15:50:53.752,1.08,BTC-24SEP21-64000-C,176,2021-09-24,1617285053752,66927.54,15845.095094999997
23361,6065cfbf4fe4533196401594,59009.9,58000.0,1.02537065,23APR21,0,0.0603,70.7,2021-04-01 15:50:54.761,0.98,BTC-23APR21-58000-P,22,2021-04-23,1617285054761,60637.89,2895.4592475
23362,6065cfc14fe4533196401598,59009.92,64000.0,1.02537065,25JUN21,0,0.2329,78.85,2021-04-01 15:50:56.776,1.08,BTC-25JUN21-64000-P,85,2021-06-25,1617285056776,63221.76,9957.4272
23367,6065cfc34fe453319640159d,59009.57,60000.0,1.02537065,3APR21,1,0.0055,65.0,2021-04-01 15:50:58.785,1.02,BTC-3APR21-60000-C,2,2021-04-03,1617285058785,59270.1,696.423675
23369,6065cfc24fe453319640159c,59009.57,58000.0,1.02537065,3APR21,0,0.0055,65.0,2021-04-01 15:50:58.791,0.98,BTC-3APR21-58000-P,2,2021-04-03,1617285058791,59270.1,488.9783249999999
23370,6065cfc44fe45331964015a1,59010.16,58000.0,1.02537065,16APR21,0,0.0411,67.94,2021-04-01 15:50:59.793,0.98,BTC-16APR21-58000-P,15,2021-04-16,1617285059793,60200.73,2227.4270100000003
23371,6065cfc44fe45331964015a0,59010.16,75000.0,1.02537065,23APR21,1,0.0603,80.45,2021-04-01 15:50:59.796,1.27,BTC-23APR21-75000-C,22,2021-04-23,1617285059796,60637.62,939.8831100000001
23373,6065cfc54fe45331964015a3,59009.65,76000.0,1.02537065,25JUN21,0,0.2329,82.35,2021-04-01 15:51:00.799,1.29,BTC-25JUN21-76000-P,85,2021-06-25,1617285060799,63225.95,6385.82095
23377,6065cfc64fe45331964015a6,59009.65,72000.0,1.02537065,24SEP21,0,0.4822,82.16,2021-04-01 15:51:01.712,1.22,BTC-24SEP21-72000-P,176,2021-09-24,1617285061712,66931.66,18272.343180000003
23378,6065cfc74fe45331964015a8,59009.57,65000.0,1.02537065,3APR21,1,0.0055,82.77,2021-04-01 15:51:02.814,1.1,BTC-3APR21-65000-C,2,2021-04-03,1617285062814,59271.19,88.90678500000001
23386,6065cfca4fe45331964015af,59026.22,74000.0,1.02537065,2APR21,0,0.0027,78.47,2021-04-01 15:51:05.835,1.25,BTC-2APR21-74000-P,1,2021-04-02,1617285065835,59206.51,0.0
23391,6065cfcc4fe45331964015b5,59028.82,72000.0,1.02537065,30APR21,0,0.0795,79.29,2021-04-01 15:51:07.848,1.22,BTC-30APR21-72000-P,29,2021-04-30,1617285067848,61091.19,0.0
23396,6065cfce4fe45331964015b9,59030.67,57000.0,1.02537065,3APR21,0,0.0055,65.25,2021-04-01 15:51:09.862,0.97,BTC-3APR21-57000-P,2,2021-04-03,1617285069862,59290.24,281.62864
23398,6065cfcf4fe45331964015bc,59030.5,58000.0,1.02537065,9APR21,0,0.0219,66.13,2021-04-01 15:51:10.869,0.98,BTC-9APR21-58000-P,8,2021-04-09,1617285070869,59782.28,1479.61143
23400,6065cfcf4fe45331964015bd,59031.45,64000.0,1.02537065,25JUN21,1,0.2329,78.85,2021-04-01 15:51:11.876,1.08,BTC-25JUN21-64000-C,85,2021-06-25,1617285071876,63256.99,9219.7062925
23403,6065cfd14fe45331964015c0,59030.45,45000.0,1.02537065,9APR21,1,0.0219,112.98,2021-04-01 15:51:12.886,0.76,BTC-9APR21-45000-C,8,2021-04-09,1617285072886,59782.18,6067.89127
23406,6065cfd34fe45331964015c5,59030.42,50000.0,1.02537065,3APR21,0,0.0055,99.5,2021-04-01 15:51:13.896,0.85,BTC-3APR21-50000-P,2,2021-04-03,1617285073896,59290.51,29.645255000000002
23410,6065cfd44fe45331964015c8,59030.61,55000.0,1.02537065,9APR21,0,0.0219,68.96,2021-04-01 15:51:15.904,0.93,BTC-9APR21-55000-P,8,2021-04-09,1617285075904,59780.41,657.5845100000001
23411,6065cfd44fe45331964015c7,59030.61,65000.0,1.02537065,28MAY21,0,0.1562,77.4,2021-04-01 15:51:15.912,1.1,BTC-28MAY21-65000-P,57,2021-05-28,1617285075912,62171.9,9139.2693
23413,6065cfd54fe45331964015cb,59034.08,64000.0,1.02537065,2APR21,1,0.0027,75.57,2021-04-01 15:51:16.912,1.08,BTC-2APR21-64000-C,1,2021-04-02,1617285076912,59211.36,29.60568
23414,6065cfd54fe45331964015ca,59034.08,70000.0,1.02537065,25MAR22,1,0.9808,78.66,2021-04-01 15:51:16.915,1.19,BTC-25MAR22-70000-C,358,2022-03-25,1617285076915,72884.08,23887.75722
23419,6065cfd74fe45331964015cf,59035.59,62000.0,1.02537065,23APR21,1,0.0603,71.22,2021-04-01 15:51:18.930,1.05,BTC-23APR21-62000-C,22,2021-04-23,1617285078930,60655.06,3608.9760699999997
23420,6065cfd74fe45331964015d1,59038.39,52000.0,1.02537065,30APR21,1,0.0795,73.64,2021-04-01 15:51:19.933,0.88,BTC-30APR21-52000-C,29,2021-04-30,1617285079933,61088.42,10980.643495
23423,6065cfd94fe45331964015d4,59038.88,54000.0,1.02537065,16APR21,0,0.0411,70.32,2021-04-01 15:51:20.939,0.91,BTC-16APR21-54000-P,15,2021-04-16,1617285080939,60222.93,1008.7340775
23425,6065cfd94fe45331964015d6,59039.08,56000.0,1.02537065,24SEP21,1,0.4822,79.62,2021-04-01 15:51:21.946,0.95,BTC-24SEP21-56000-C,176,2021-09-24,1617285081946,66968.74,19588.356450000003
23430,6065cfdb4fe45331964015da,59038.73,48000.0,1.02537065,9APR21,1,0.0219,98.09,2021-04-01 15:51:22.958,0.81,BTC-9APR21-48000-C,8,2021-04-09,1617285082958,59788.82,4588.791935
23431,6065cfdc4fe45331964015dc,59039.06,56000.0,1.02537065,25JUN21,1,0.2329,77.7,2021-04-01 15:51:23.960,0.95,BTC-25JUN21-56000-C,85,2021-06-25,1617285083960,63265.23,12937.739535
23433,6065cfdd4fe45331964015df,59039.15,66000.0,1.02537065,16APR21,0,0.0411,74.17,2021-04-01 15:51:24.967,1.12,BTC-16APR21-66000-P,15,2021-04-16,1617285084967,60222.24,0.0
23438,6065cfdf4fe45331964015e3,59039.75,58000.0,1.02537065,16APR21,1,0.0411,67.92,2021-04-01 15:51:26.981,0.98,BTC-16APR21-58000-C,15,2021-04-16,1617285086981,60221.74,4516.630499999999
23443,6065cfe04fe45331964015e7,59039.72,59000.0,1.02537065,2APR21,0,0.0027,65.0,2021-04-01 15:51:27.992,1.0,BTC-2APR21-59000-P,1,2021-04-02,1617285087992,59211.27,562.507065
23448,6065cfe34fe45331964015ed,59039.59,65000.0,1.02537065,9APR21,0,0.0219,71.92,2021-04-01 15:51:31.009,1.1,BTC-9APR21-65000-P,8,2021-04-09,1617285091009,59788.9,6023.731675
23450,6065cfe44fe45331964015f0,59038.56,45000.0,1.02537065,16APR21,1,0.0411,96.86,2021-04-01 15:51:32.016,0.76,BTC-16APR21-45000-C,15,2021-04-16,1617285092016,60220.84,6338.243409999999
23457,6065cfe74fe45331964015f6,59039.33,75000.0,1.02537065,28MAY21,0,0.1562,81.62,2021-04-01 15:51:35.037,1.27,BTC-28MAY21-75000-P,57,2021-05-28,1617285095037,62174.15,0.0
23467,6065cfeb4fe4533196401601,59039.35,50000.0,1.02537065,31DEC21,1,0.7507,79.86,2021-04-01 15:51:39.065,0.85,BTC-31DEC21-50000-C,274,2021-12-31,1617285099065,70149.64,28270.304920000002
23469,6065cfec4fe4533196401605,59039.35,72000.0,1.02537065,25JUN21,1,0.2329,81.05,2021-04-01 15:51:39.068,1.22,BTC-25JUN21-72000-C,85,2021-06-25,1617285099068,63264.72,6674.42796
23474,6065cfed4fe4533196401607,59039.36,70000.0,1.02537065,25MAR22,0,0.9808,78.66,2021-04-01 15:51:41.082,1.19,BTC-25MAR22-70000-P,358,2022-03-25,1617285101082,72873.64,20240.65351
23477,6065cfef4fe453319640160b,59039.32,75000.0,1.02537065,28MAY21,1,0.1562,81.62,2021-04-01 15:51:43.093,1.27,BTC-28MAY21-75000-C,57,2021-05-28,1617285103093,62172.92,3777.0048899999997
23480,6065cff04fe453319640160d,59039.35,50000.0,1.02537065,2APR21,1,0.0027,112.42,2021-04-01 15:51:44.100,0.85,BTC-2APR21-50000-C,1,2021-04-02,1617285104100,59206.69,3567.2030725
23486,6065cff24fe4533196401613,59039.33,68000.0,1.02537065,2APR21,1,0.0027,76.45,2021-04-01 15:51:46.117,1.15,BTC-2APR21-68000-C,1,2021-04-02,1617285106117,59206.43,14.801607500000001
23490,6065cff34fe4533196401615,59039.32,60000.0,1.02537065,16APR21,1,0.0411,68.55,2021-04-01 15:51:47.126,1.02,BTC-16APR21-60000-C,15,2021-04-16,1617285107126,60218.66,3477.6276150000003
23491,6065cff44fe4533196401619,59038.92,50000.0,1.02537065,25MAR22,0,0.9808,76.71,2021-04-01 15:51:48.133,0.85,BTC-25MAR22-50000-P,358,2022-03-25,1617285108133,72874.22,8799.562065000002
23493,6065cff54fe453319640161b,59038.49,52000.0,1.02537065,2APR21,1,0.0027,112.42,2021-04-01 15:51:49.135,0.88,BTC-2APR21-52000-C,1,2021-04-02,1617285109135,59205.69,7149.087067500001
23508,6065cffa4fe4533196401626,59038.49,52000.0,1.02537065,3APR21,0,0.0055,99.45,2021-04-01 15:51:53.543,0.88,BTC-3APR21-52000-P,2,2021-04-03,1617285113543,59288.3,44.46622500000001
23509,6065cff94fe4533196401625,59038.49,59000.0,1.02537065,3APR21,1,0.0055,65.0,2021-04-01 15:51:53.915,1.0,BTC-3APR21-59000-C,2,2021-04-03,1617285113915,59288.3,1141.299775
23513,6065cffd4fe453319640162e,59038.27,48000.0,1.02537065,16APR21,0,0.0411,86.89,2021-04-01 15:51:57.191,0.81,BTC-16APR21-48000-P,15,2021-04-16,1617285117191,60217.23,406.4663025
23517,6065cffe4fe4533196401630,59038.14,57000.0,1.02537065,3APR21,1,0.0055,65.27,2021-04-01 15:51:58.204,0.97,BTC-3APR21-57000-C,2,2021-04-03,1617285118204,59287.93,2519.7370250000004
23518,6065cfff4fe4533196401633,59037.76,66000.0,1.02537065,2APR21,1,0.0027,75.88,2021-04-01 15:51:59.208,1.12,BTC-2APR21-66000-C,1,2021-04-02,1617285119208,59204.22,14.801055
23520,6065d0004fe4533196401636,59037.46,50000.0,1.02537065,30APR21,0,0.0795,76.03,2021-04-01 15:52:00.212,0.85,BTC-30APR21-50000-P,29,2021-04-30,1617285120212,61077.51,1099.39518
23532,6065d0054fe4533196401642,59041.14,62000.0,1.02537065,16APR21,0,0.0411,71.2,2021-04-01 15:52:05.247,1.05,BTC-16APR21-62000-P,15,2021-04-16,1617285125247,60220.47,4335.87384
23535,6065d0064fe4533196401644,59041.3,65000.0,1.02537065,9APR21,1,0.0219,71.93,2021-04-01 15:52:06.254,1.1,BTC-9APR21-65000-C,8,2021-04-09,1617285126254,59789.32,792.20849
23537,6065d0074fe4533196401646,59045.33,50000.0,1.02537065,25JUN21,0,0.2329,79.0,2021-04-01 15:52:07.261,0.85,BTC-25JUN21-50000-P,85,2021-06-25,1617285127261,63267.45,3463.8928874999997
23544,6065d0094fe453319640164b,59045.45,50000.0,1.02537065,25MAR22,1,0.9808,76.71,2021-04-01 15:52:09.279,0.85,BTC-25MAR22-50000-C,358,2022-03-25,1617285129279,72880.39,11424.0011325
23551,6065d00d4fe4533196401654,59055.03,65000.0,1.02537065,28MAY21,1,0.1562,77.39,2021-04-01 15:52:12.819,1.1,BTC-28MAY21-65000-C,57,2021-05-28,1617285132819,62188.49,6374.3202249999995
23552,6065d00d4fe4533196401655,59056.45,68000.0,1.02537065,30APR21,1,0.0795,77.03,2021-04-01 15:52:13.303,1.15,BTC-30APR21-68000-C,29,2021-04-30,1617285133303,61093.76,2764.4926400000004
23554,6065d00e4fe4533196401658,59057.91,64000.0,1.02537065,31DEC21,0,0.7507,80.72,2021-04-01 15:52:14.310,1.08,BTC-31DEC21-64000-P,274,2021-12-31,1617285134310,70162.48,15400.664359999999
23555,6065d00e4fe4533196401657,59057.91,48000.0,1.02537065,24SEP21,1,0.4822,79.76,2021-04-01 15:52:14.315,0.81,BTC-24SEP21-48000-C,176,2021-09-24,1617285134315,66988.01,25103.756747499996
23556,6065d00f4fe4533196401659,59058.25,60000.0,1.02537065,23APR21,0,0.0603,70.14,2021-04-01 15:52:15.317,1.02,BTC-23APR21-60000-P,22,2021-04-23,1617285135317,60667.52,3867.5544
23561,6065d0114fe453319640165f,59060.02,50000.0,1.02537065,16APR21,0,0.0411,79.78,2021-04-01 15:52:17.331,0.85,BTC-16APR21-50000-P,15,2021-04-16,1617285137331,60240.6,542.1654000000001
23562,6065d0114fe453319640165e,59060.02,60000.0,1.02537065,16APR21,0,0.0411,68.6,2021-04-01 15:52:17.336,1.02,BTC-16APR21-60000-P,15,2021-04-16,1617285137336,60240.6,3162.6315
23563,6065d0134fe4533196401662,59057.06,62000.0,1.02537065,16APR21,1,0.0411,71.2,2021-04-01 15:52:18.338,1.05,BTC-16APR21-62000-C,15,2021-04-16,1617285138338,60241.26,2680.73607
23571,6065d0154fe4533196401668,59058.33,62000.0,1.02537065,3APR21,0,0.0055,67.9,2021-04-01 15:52:21.364,1.05,BTC-3APR21-62000-P,2,2021-04-03,1617285141364,59316.7,1423.6008
23572,6065d0164fe4533196401669,59058.33,60000.0,1.02537065,2APR21,1,0.0027,65.97,2021-04-01 15:52:22.226,1.02,BTC-2APR21-60000-C,1,2021-04-02,1617285142226,59235.53,399.83982749999996
23581,6065d01a4fe4533196401673,59069.43,54000.0,1.02537065,16APR21,1,0.0411,70.33,2021-04-01 15:52:25.393,0.91,BTC-16APR21-54000-C,15,2021-04-16,1617285145393,60251.83,7169.96777
23583,6065d01a4fe4533196401674,59071.43,76000.0,1.02537065,25JUN21,1,0.2329,82.36,2021-04-01 15:52:26.394,1.29,BTC-25JUN21-76000-C,85,2021-06-25,1617285146394,63301.86,5728.81833
23585,6065d01b4fe4533196401677,59075.65,70000.0,1.02537065,2APR21,0,0.0027,77.12,2021-04-01 15:52:27.401,1.18,BTC-2APR21-70000-P,1,2021-04-02,1617285147401,59252.54,0.0
23590,6065d01d4fe453319640167b,59075.75,72000.0,1.02537065,30APR21,1,0.0795,79.33,2021-04-01 15:52:29.417,1.22,BTC-30APR21-72000-C,29,2021-04-30,1617285149417,61117.5,1986.31875
23591,6065d01d4fe453319640167c,59075.75,52000.0,1.02537065,9APR21,0,0.0219,79.92,2021-04-01 15:52:29.787,0.88,BTC-9APR21-52000-P,8,2021-04-09,1617285149787,59830.99,373.9436875
23592,6065d01e4fe453319640167d,59074.68,50000.0,1.02537065,28MAY21,0,0.1562,76.0,2021-04-01 15:52:30.422,0.85,BTC-28MAY21-50000-P,57,2021-05-28,1617285150422,62213.83,2270.804795
23593,6065d01e4fe453319640167e,59074.68,58000.0,1.02537065,3APR21,1,0.0055,65.0,2021-04-01 15:52:30.425,0.98,BTC-3APR21-58000-C,2,2021-04-03,1617285150425,59339.3,2240.058575
23599,6065d0204fe4533196401683,59076.25,68000.0,1.02537065,2APR21,0,0.0027,76.4,2021-04-01 15:52:32.443,1.15,BTC-2APR21-68000-P,1,2021-04-02,1617285152443,59258.03,0.0
23603,6065d0234fe4533196401689,59077.47,50000.0,1.02537065,16APR21,1,0.0411,79.8,2021-04-01 15:52:34.454,0.85,BTC-16APR21-50000-C,15,2021-04-16,1617285154454,60263.08,10440.57861
23608,6065d0244fe453319640168d,59076.56,68000.0,1.02537065,3APR21,1,0.0055,86.57,2021-04-01 15:52:36.472,1.15,BTC-3APR21-68000-C,2,2021-04-03,1617285156472,59341.28,29.67064
23610,6065d0254fe453319640168f,59077.22,45000.0,1.02537065,28MAY21,1,0.1562,81.68,2021-04-01 15:52:37.475,0.76,BTC-28MAY21-45000-C,57,2021-05-28,1617285157475,62216.87,18556.181477500002
23612,6065d0264fe4533196401691,59077.15,70000.0,1.02537065,23APR21,1,0.0603,76.67,2021-04-01 15:52:38.482,1.18,BTC-23APR21-70000-C,22,2021-04-23,1617285158482,60692.33,1562.8274975
23615,6065d0274fe4533196401694,59077.77,62000.0,1.02537065,3APR21,1,0.0055,67.89,2021-04-01 15:52:39.494,1.05,BTC-3APR21-62000-C,2,2021-04-03,1617285159494,59341.03,267.034635
23616,6065d0284fe4533196401695,59077.77,48000.0,1.02537065,25JUN21,0,0.2329,79.94,2021-04-01 15:52:39.819,0.81,BTC-25JUN21-48000-P,85,2021-06-25,1617285159819,63314.3,2896.629225
23618,6065d0294fe4533196401697,59076.36,58000.0,1.02537065,23APR21,1,0.0603,70.66,2021-04-01 15:52:40.910,0.98,BTC-23APR21-58000-C,22,2021-04-23,1617285160910,60693.4,5492.7527
23619,6065d0294fe4533196401698,59076.11,60000.0,1.02537065,3APR21,0,0.0055,65.0,2021-04-01 15:52:41.507,1.02,BTC-3APR21-60000-P,2,2021-04-03,1617285161507,59340.82,1409.344475
23631,6065d02e4fe45331964016a5,59076.43,54000.0,1.02537065,9APR21,1,0.0219,72.03,2021-04-01 15:52:46.540,0.91,BTC-9APR21-54000-C,8,2021-04-09,1617285166540,59832.6,6372.171899999999
23633,6065d02e4fe45331964016a4,59076.43,50000.0,1.02537065,2APR21,0,0.0027,112.57,2021-04-01 15:52:46.543,0.85,BTC-2APR21-50000-P,1,2021-04-02,1617285166543,59260.52,14.81513
23634,6065d02f4fe45331964016a7,59076.4,59000.0,1.02537065,2APR21,1,0.0027,65.0,2021-04-01 15:52:47.545,1.0,BTC-2APR21-59000-C,1,2021-04-02,1617285167545,59260.75,800.020125
23638,6065d0314fe45331964016aa,59075.35,52000.0,1.02537065,9APR21,1,0.0219,79.94,2021-04-01 15:52:48.562,0.88,BTC-9APR21-52000-C,8,2021-04-09,1617285168562,59833.71,8137.38456
23639,6065d0324fe45331964016ad,59075.46,56000.0,1.02537065,24SEP21,0,0.4822,79.63,2021-04-01 15:52:49.561,0.95,BTC-24SEP21-56000-P,176,2021-09-24,1617285169561,67016.29,8578.08512
23644,6065d0b646d43b01becba300,59002.05,56000.0,1.02537065,16APR21,0,0.0411,68.37,2021-04-01 15:55:02.491,0.95,BTC-16APR21-56000-P,15,2021-04-16,1617285302491,60190.89,1519.8199725
23648,6065d0b846d43b01becba304,59003.03,53000.0,1.02537065,3APR21,0,0.0055,94.62,2021-04-01 15:55:03.502,0.9,BTC-3APR21-53000-P,2,2021-04-03,1617285303502,59262.76,74.07845
23649,6065d0b946d43b01becba306,59002.35,72000.0,1.02537065,2APR21,0,0.0027,77.6,2021-04-01 15:55:04.507,1.22,BTC-2APR21-72000-P,1,2021-04-02,1617285304507,59183.38,0.0
23656,6065d0bb46d43b01becba30c,59000.64,46000.0,1.02537065,16APR21,1,0.0411,93.07,2021-04-01 15:55:07.526,0.78,BTC-16APR21-46000-C,15,2021-04-16,1617285307526,60190.8,5823.459900000001
23660,6065d0bc46d43b01becba30e,59000.64,56000.0,1.02537065,9APR21,0,0.0219,67.7,2021-04-01 15:55:07.854,0.95,BTC-9APR21-56000-P,8,2021-04-09,1617285307854,59741.86,896.1279
23661,6065d0bd46d43b01becba311,58999.66,56000.0,1.02537065,9APR21,1,0.0219,67.7,2021-04-01 15:55:09.540,0.95,BTC-9APR21-56000-C,8,2021-04-09,1617285309540,59741.66,4674.784895000001
23665,6065d0be46d43b01becba314,59000.43,50000.0,1.02537065,25JUN21,1,0.2329,78.98,2021-04-01 15:55:10.551,0.85,BTC-25JUN21-50000-C,85,2021-06-25,1617285310551,63225.64,16802.21383
23666,6065d0bf46d43b01becba317,58999.66,60000.0,1.02537065,30APR21,0,0.0795,72.6,2021-04-01 15:55:11.554,1.02,BTC-30APR21-60000-P,29,2021-04-30,1617285311554,61090.31,4383.2297425
23669,6065d0c146d43b01becba31a,58999.33,64000.0,1.02537065,23APR21,1,0.0603,72.36,2021-04-01 15:55:12.561,1.08,BTC-23APR21-64000-C,22,2021-04-23,1617285312561,60639.94,2925.8771050000005
23670,6065d0c046d43b01becba319,58999.33,54000.0,1.02537065,23APR21,1,0.0603,71.91,2021-04-01 15:55:12.566,0.92,BTC-23APR21-54000-C,22,2021-04-23,1617285312566,60639.94,0.0
23671,6065d0c346d43b01becba31f,58998.5,50000.0,1.02537065,30APR21,1,0.0795,76.06,2021-04-01 15:55:13.568,0.85,BTC-30APR21-50000-C,29,2021-04-30,1617285313568,61089.97,12492.898865
23676,6065d0c446d43b01becba321,58995.72,76000.0,1.02537065,30APR21,0,0.0795,81.18,2021-04-01 15:55:15.582,1.29,BTC-30APR21-76000-P,29,2021-04-30,1617285315582,61089.94,0.0
23679,6065d0c446d43b01becba323,58995.77,48000.0,1.02537065,30APR21,0,0.0795,79.38,2021-04-01 15:55:16.589,0.81,BTC-30APR21-48000-P,29,2021-04-30,1617285316589,61087.7,855.2278
23681,6065d0c546d43b01becba325,58995.63,65000.0,1.02537065,16APR21,1,0.0411,73.4,2021-04-01 15:55:17.596,1.1,BTC-16APR21-65000-C,15,2021-04-16,1617285317596,60187.9,1760.496075
23683,6065d0c746d43b01becba328,58995.87,66000.0,1.02537065,9APR21,0,0.0219,72.73,2021-04-01 15:55:18.604,1.12,BTC-9APR21-66000-P,8,2021-04-09,1617285318604,59737.84,7467.23
23691,6065d0ca46d43b01becba330,58994.73,56000.0,1.02537065,23APR21,0,0.0603,70.96,2021-04-01 15:55:21.624,0.95,BTC-23APR21-56000-P,22,2021-04-23,1617285321624,60637.67,2122.3184499999998
23692,6065d0c946d43b01becba32f,58994.73,60000.0,1.02537065,9APR21,1,0.0219,67.13,2021-04-01 15:55:21.628,1.02,BTC-9APR21-60000-C,8,2021-04-09,1617285321628,59736.78,2225.195055
